swap_id,station_id,customer_id,timestamp,date,hour,day_of_week,duration_min,battery_health_pct,swap_successful
47B1AF51,ST0040,C00627,2025-04-07 21:51:07.565037,2025-04-07,21,Monday,9,82,1
BEA11141,ST0064,C00342,2025-04-28 12:38:07.565037,2025-04-28,12,Monday,5,99,1
B1D0D0D6,ST0071,C01208,2025-04-01 11:17:07.565037,2025-04-01,11,Tuesday,3,87,1
4CBA5478,ST0085,C00203,2025-10-04 22:01:07.565037,2025-10-04,22,Saturday,10,82,1
E86E5864,ST0005,C00245,2025-12-26 11:52:07.565037,2025-12-26,11,Friday,10,99,1
95A5F69E,ST0031,C01364,2025-10-02 04:30:07.565037,2025-10-02,4,Thursday,9,69,1
971F56E2,ST0084,C00227,2025-06-21 21:05:07.565037,2025-06-21,21,Saturday,6,94,1
73FEC0D9,ST0048,C01331,2025-04-20 03:37:07.565037,2025-04-20,3,Sunday,13,85,1
D0135837,ST0019,C01199,2025-08-20 22:52:07.565037,2025-08-20,22,Wednesday,3,74,1
E0E811E9,ST0006,C00511,2025-06-12 21:56:07.565037,2025-06-12,21,Thursday,3,60,1
3C636013,ST0018,C00364,2026-02-01 19:01:07.565037,2026-02-01,19,Sunday,9,65,1
B8A72F1F,ST0031,C00430,2025-12-14 21:51:07.565037,2025-12-14,21,Sunday,10,77,1
C4DE05D8,ST0001,C00380,2025-07-12 01:55:07.565037,2025-07-12,1,Saturday,7,83,0
6FC39500,ST0073,C01073,2025-06-03 20:38:07.565037,2025-06-03,20,Tuesday,4,85,1
37C189FE,ST0023,C01380,2025-06-04 12:47:07.565037,2025-06-04,12,Wednesday,9,76,1
8FBEE20C,ST0058,C01426,2025-12-17 08:29:07.565037,2025-12-17,8,Wednesday,11,68,1
1D1AE808,ST0005,C01433,2025-03-24 03:29:07.565037,2025-03-24,3,Monday,10,63,1
BC7C9B65,ST0024,C01235,2025-09-22 12:55:07.565037,2025-09-22,12,Monday,11,65,1
6DF05742,ST0049,C01138,2025-05-18 07:28:07.565037,2025-05-18,7,Sunday,9,89,1
3B267D49,ST0056,C01311,2025-05-26 20:40:07.565037,2025-05-26,20,Monday,8,88,1
A33B64E5,ST0060,C01260,2025-10-01 01:27:07.565037,2025-10-01,1,Wednesday,6,83,1
7BFAB8BF,ST0011,C01488,2026-02-10 00:28:07.565037,2026-02-10,0,Tuesday,8,61,1
B450A6BC,ST0013,C00375,2025-09-26 02:56:07.565037,2025-09-26,2,Friday,2,66,1
4D11303E,ST0041,C00082,2025-11-03 23:37:07.565037,2025-11-03,23,Monday,10,89,1
9FE23003,ST0041,C00875,2025-04-15 07:40:07.565037,2025-04-15,7,Tuesday,3,90,1
9291760C,ST0055,C01009,2025-05-01 03:25:07.565037,2025-05-01,3,Thursday,2,62,1
EFA9AEBF,ST0063,C00658,2025-10-22 00:57:07.565037,2025-10-22,0,Wednesday,2,66,1
5371224F,ST0047,C00315,2025-07-17 03:09:07.565037,2025-07-17,3,Thursday,13,91,1
AA2F2896,ST0060,C00439,2025-05-16 01:10:07.565037,2025-05-16,1,Friday,8,76,1
FCD80F96,ST0005,C00489,2025-06-28 00:59:07.565037,2025-06-28,0,Saturday,4,92,1
8365513A,ST0023,C00343,2025-07-21 00:52:07.565037,2025-07-21,0,Monday,10,90,1
38794994,ST0021,C01077,2025-12-01 18:43:07.565037,2025-12-01,18,Monday,10,83,0
CE542DDC,ST0014,C01116,2025-04-29 22:10:07.565037,2025-04-29,22,Tuesday,5,65,1
95865AB3,ST0079,C01142,2025-05-18 05:02:07.565037,2025-05-18,5,Sunday,11,86,1
ABCA03FF,ST0020,C00183,2026-03-13 10:01:07.565037,2026-03-13,10,Friday,8,60,1
C47F7820,ST0020,C00349,2025-03-24 06:09:07.565037,2025-03-24,6,Monday,9,84,1
1F4CA5EE,ST0030,C00708,2025-12-08 12:50:07.565037,2025-12-08,12,Monday,4,89,1
5075B101,ST0020,C01268,2026-03-15 10:37:07.565037,2026-03-15,10,Sunday,6,79,1
B094C4ED,ST0053,C00939,2025-09-16 18:01:07.565037,2025-09-16,18,Tuesday,5,96,1
4C9D4360,ST0058,C01241,2025-06-16 05:26:07.565037,2025-06-16,5,Monday,13,89,1
FCAABA0A,ST0056,C00693,2026-02-19 08:29:07.565037,2026-02-19,8,Thursday,13,81,1
ACDCE553,ST0081,C00929,2025-10-14 01:24:07.565037,2025-10-14,1,Tuesday,12,84,1
F1651B47,ST0011,C00489,2025-09-13 07:12:07.565037,2025-09-13,7,Saturday,8,98,1
8C21B93E,ST0030,C00369,2025-10-19 02:12:07.565037,2025-10-19,2,Sunday,8,69,1
2884BE3E,ST0044,C01134,2025-09-25 20:57:07.565037,2025-09-25,20,Thursday,2,78,1
23DD1E51,ST0069,C01038,2025-12-30 19:35:07.565037,2025-12-30,19,Tuesday,8,89,1
9D71AD35,ST0043,C01128,2025-11-10 19:39:07.565037,2025-11-10,19,Monday,11,69,1
7791BCF4,ST0013,C00710,2025-08-19 12:17:07.565037,2025-08-19,12,Tuesday,6,72,1
D780824C,ST0066,C00113,2026-03-01 22:19:07.565037,2026-03-01,22,Sunday,7,75,1
893F9579,ST0023,C01221,2025-09-23 10:22:07.565037,2025-09-23,10,Tuesday,14,96,1
4BD39554,ST0064,C00117,2025-11-11 04:41:07.565037,2025-11-11,4,Tuesday,10,95,1
5D39A31B,ST0062,C00799,2025-04-26 10:26:07.565037,2025-04-26,10,Saturday,7,77,1
A29F6F00,ST0013,C01264,2025-05-01 12:13:07.565037,2025-05-01,12,Thursday,7,63,1
18F9CAC1,ST0004,C00760,2025-12-11 20:37:07.565037,2025-12-11,20,Thursday,7,69,1
E392FEA7,ST0076,C01449,2026-02-21 03:49:07.565037,2026-02-21,3,Saturday,6,72,0
3FDE8A4E,ST0070,C01337,2025-04-27 06:16:07.565037,2025-04-27,6,Sunday,6,70,1
0C2E2C05,ST0002,C01202,2025-03-18 19:59:07.565037,2025-03-18,19,Tuesday,9,82,1
EB1E95A0,ST0066,C00245,2026-01-12 06:27:07.565037,2026-01-12,6,Monday,8,72,1
790DAA1A,ST0058,C00414,2025-08-09 05:50:07.565037,2025-08-09,5,Saturday,6,85,1
FE7886E4,ST0046,C00370,2026-02-25 18:58:07.565037,2026-02-25,18,Wednesday,8,86,1
5FD2759D,ST0076,C00886,2026-02-20 11:45:07.565037,2026-02-20,11,Friday,6,77,1
919F468F,ST0071,C00399,2025-08-18 18:22:07.565037,2025-08-18,18,Monday,12,86,1
E5D61F3A,ST0046,C00197,2025-09-08 06:24:07.565037,2025-09-08,6,Monday,8,75,1
3ED4A666,ST0048,C01176,2025-06-28 12:33:07.565037,2025-06-28,12,Saturday,9,74,1
40FDFEE0,ST0025,C00744,2025-04-14 21:54:07.565037,2025-04-14,21,Monday,9,76,1
66287428,ST0080,C01207,2025-06-03 10:55:07.565037,2025-06-03,10,Tuesday,9,65,1
D95CC277,ST0005,C01477,2026-01-13 02:32:07.565037,2026-01-13,2,Tuesday,7,81,1
9613F520,ST0077,C00086,2025-12-18 12:32:07.565037,2025-12-18,12,Thursday,8,100,1
B2DA3D85,ST0011,C01285,2026-02-22 07:04:07.565037,2026-02-22,7,Sunday,8,99,1
0A66F82B,ST0007,C00356,2025-05-08 10:35:07.565037,2025-05-08,10,Thursday,8,63,1
20544803,ST0056,C01111,2025-03-18 00:55:07.565037,2025-03-18,0,Tuesday,13,99,1
89FB2ADD,ST0060,C00465,2025-06-22 23:42:07.565037,2025-06-22,23,Sunday,5,98,1
C0ED8FE3,ST0006,C00196,2025-05-06 22:15:07.565037,2025-05-06,22,Tuesday,6,100,1
F039BE62,ST0050,C01192,2025-08-08 11:28:07.565037,2025-08-08,11,Friday,10,94,1
E99A7490,ST0084,C00507,2026-01-14 00:54:07.565037,2026-01-14,0,Wednesday,3,67,1
55C79559,ST0077,C00040,2025-12-27 07:14:07.565037,2025-12-27,7,Saturday,8,93,1
0E78FF07,ST0079,C00554,2025-07-03 21:38:07.565037,2025-07-03,21,Thursday,10,98,1
A0928636,ST0007,C00662,2026-02-24 10:47:07.565037,2026-02-24,10,Tuesday,6,65,1
29A3CF00,ST0018,C00974,2026-02-23 08:02:07.565037,2026-02-23,8,Monday,10,62,1
5AD61C6E,ST0055,C00349,2025-12-08 11:29:07.565037,2025-12-08,11,Monday,4,62,1
A7543D6E,ST0071,C01315,2025-11-15 04:56:07.565037,2025-11-15,4,Saturday,3,80,1
EA89C7B0,ST0069,C00844,2025-10-12 19:55:07.565037,2025-10-12,19,Sunday,6,68,1
BB2506F0,ST0063,C01241,2025-10-23 07:52:07.565037,2025-10-23,7,Thursday,8,98,1
64714C71,ST0048,C00654,2026-01-20 11:54:07.565037,2026-01-20,11,Tuesday,7,76,1
7ADEF3D8,ST0084,C00277,2025-05-27 07:23:07.565037,2025-05-27,7,Tuesday,7,78,1
C71A6B18,ST0013,C00377,2026-02-09 06:26:07.565037,2026-02-09,6,Monday,8,100,1
2BF9F15E,ST0037,C01197,2025-10-04 21:20:07.565037,2025-10-04,21,Saturday,7,77,1
1529AAC1,ST0079,C00431,2025-11-28 04:29:07.565037,2025-11-28,4,Friday,13,73,1
20278340,ST0079,C00487,2025-11-10 01:30:07.565037,2025-11-10,1,Monday,7,71,1
83D59F4B,ST0040,C01042,2025-06-02 19:04:07.565037,2025-06-02,19,Monday,8,90,1
23899EF0,ST0016,C01089,2026-03-06 21:36:07.565037,2026-03-06,21,Friday,7,79,0
59E64987,ST0019,C01338,2025-06-13 09:59:07.565037,2025-06-13,9,Friday,11,86,1
2EDC689C,ST0023,C00407,2025-09-10 20:03:07.565037,2025-09-10,20,Wednesday,7,97,1
C5745896,ST0049,C00524,2025-11-03 07:20:07.565037,2025-11-03,7,Monday,10,76,1
B78E069C,ST0079,C00276,2026-02-27 05:49:07.565037,2026-02-27,5,Friday,6,68,1
ED9ABB07,ST0040,C01421,2025-10-21 22:44:07.565037,2025-10-21,22,Tuesday,12,68,1
CB5BA238,ST0037,C00588,2025-05-02 09:29:07.565037,2025-05-02,9,Friday,8,60,0
9C367291,ST0072,C00174,2026-02-10 04:30:07.565037,2026-02-10,4,Tuesday,11,82,1
E9E59E52,ST0058,C01288,2026-02-03 09:31:07.565037,2026-02-03,9,Tuesday,8,96,1
9BDDEF2F,ST0024,C00109,2025-05-16 21:36:07.565037,2025-05-16,21,Friday,2,85,1
C366D263,ST0069,C00469,2026-02-04 01:22:07.565037,2026-02-04,1,Wednesday,6,81,1
DFE3FCEC,ST0028,C00669,2026-02-08 23:52:07.565037,2026-02-08,23,Sunday,8,100,1
8B2F47C8,ST0011,C00853,2025-07-02 11:25:07.565037,2025-07-02,11,Wednesday,14,85,1
566E2144,ST0069,C00751,2025-09-24 09:11:07.565037,2025-09-24,9,Wednesday,5,75,1
057E0B7A,ST0005,C00453,2025-03-18 20:32:07.565037,2025-03-18,20,Tuesday,13,86,1
3D704EB9,ST0044,C01301,2025-05-06 07:25:07.565037,2025-05-06,7,Tuesday,2,60,1
6F704597,ST0066,C00785,2025-12-24 00:20:07.565037,2025-12-24,0,Wednesday,5,85,1
6BCEF5A6,ST0072,C00334,2025-10-10 05:03:07.565037,2025-10-10,5,Friday,11,71,0
D86C482E,ST0048,C00260,2025-09-19 08:15:07.565037,2025-09-19,8,Friday,6,95,1
04F76CD9,ST0007,C00247,2025-12-08 01:18:07.565037,2025-12-08,1,Monday,4,92,1
F94C99B0,ST0021,C01142,2025-12-30 23:08:07.565037,2025-12-30,23,Tuesday,6,81,1
7ACD730C,ST0081,C00529,2026-03-05 08:00:07.565037,2026-03-05,8,Thursday,10,75,1
9A5704BB,ST0021,C00336,2026-03-10 02:45:07.565037,2026-03-10,2,Tuesday,9,63,1
15AFCAC5,ST0069,C01423,2026-03-10 05:48:07.565037,2026-03-10,5,Tuesday,12,85,1
441445DC,ST0058,C00059,2025-09-07 08:36:07.565037,2025-09-07,8,Sunday,10,94,1
12DA5C2E,ST0033,C00331,2025-04-26 19:16:07.565037,2025-04-26,19,Saturday,10,83,1
9DA565EE,ST0062,C00875,2025-04-04 19:50:07.565037,2025-04-04,19,Friday,4,100,1
7108E9E8,ST0021,C00161,2025-05-11 03:56:07.565037,2025-05-11,3,Sunday,4,63,1
E4B30F9F,ST0016,C00731,2025-10-30 11:58:07.565037,2025-10-30,11,Thursday,12,100,1
D324EA96,ST0028,C00755,2025-06-17 20:25:07.565037,2025-06-17,20,Tuesday,2,95,0
D03E9B9E,ST0021,C01084,2025-11-06 05:56:07.565037,2025-11-06,5,Thursday,8,86,1
5401F17D,ST0025,C01464,2025-08-18 23:00:07.565037,2025-08-18,23,Monday,9,97,1
C6B4E527,ST0014,C01284,2025-08-20 20:37:07.565037,2025-08-20,20,Wednesday,9,73,1
7322678B,ST0040,C00849,2025-11-10 01:12:07.565037,2025-11-10,1,Monday,6,80,1
E98E16BF,ST0078,C01467,2025-08-24 05:55:07.565037,2025-08-24,5,Sunday,9,75,1
687AF9A7,ST0081,C01436,2025-06-03 10:39:07.565037,2025-06-03,10,Tuesday,13,61,1
3447AD4C,ST0024,C00810,2025-06-17 08:03:07.565037,2025-06-17,8,Tuesday,7,87,0
07387E37,ST0009,C01500,2025-09-07 09:16:07.565037,2025-09-07,9,Sunday,2,67,1
E6087427,ST0066,C01175,2025-07-09 09:00:07.565037,2025-07-09,9,Wednesday,6,70,1
C6F5BCA3,ST0019,C01428,2025-08-22 02:50:07.565037,2025-08-22,2,Friday,9,93,1
C40D1FA2,ST0060,C01349,2025-11-04 19:21:07.565037,2025-11-04,19,Tuesday,10,80,1
F71E6715,ST0043,C00076,2025-11-05 21:02:07.565037,2025-11-05,21,Wednesday,12,74,1
926326BB,ST0011,C01291,2025-09-27 18:23:07.565037,2025-09-27,18,Saturday,10,67,1
8D991B9C,ST0062,C00099,2025-11-25 06:25:07.565037,2025-11-25,6,Tuesday,9,61,1
4FF88A0E,ST0080,C00388,2025-07-09 21:40:07.565037,2025-07-09,21,Wednesday,4,77,1
3959F2A9,ST0014,C00322,2025-08-16 02:03:07.565037,2025-08-16,2,Saturday,8,95,1
6EFDC528,ST0030,C01179,2026-03-14 20:22:07.565037,2026-03-14,20,Saturday,3,87,1
384AC596,ST0043,C00999,2025-09-07 03:54:07.565037,2025-09-07,3,Sunday,6,63,1
DCD009A9,ST0055,C00785,2025-09-02 04:56:07.565037,2025-09-02,4,Tuesday,3,78,1
5D69AE8A,ST0058,C00661,2026-03-15 22:08:07.565037,2026-03-15,22,Sunday,9,75,1
9EECB3AC,ST0030,C01074,2025-12-08 09:52:07.565037,2025-12-08,9,Monday,5,83,1
2DFD2E9A,ST0005,C00867,2025-07-29 20:19:07.565037,2025-07-29,20,Tuesday,10,63,1
3A488D7C,ST0048,C00489,2025-11-30 10:13:07.565037,2025-11-30,10,Sunday,13,92,1
F6AD9469,ST0073,C00655,2025-04-01 06:02:07.565037,2025-04-01,6,Tuesday,5,72,1
0D8B8773,ST0046,C01333,2025-06-24 04:56:07.565037,2025-06-24,4,Tuesday,9,70,1
FADAA1E5,ST0015,C01256,2026-02-08 21:04:07.565037,2026-02-08,21,Sunday,6,85,1
73D42A8B,ST0013,C00033,2025-07-28 03:47:07.565037,2025-07-28,3,Monday,14,81,1
C18A7E85,ST0070,C00661,2025-04-06 07:40:07.565037,2025-04-06,7,Sunday,10,66,1
1BE6EB0C,ST0049,C01403,2025-11-22 00:52:07.565037,2025-11-22,0,Saturday,11,94,1
9A518D71,ST0066,C01306,2025-10-16 11:51:07.565037,2025-10-16,11,Thursday,2,64,1
9AA6B03E,ST0030,C00837,2025-10-01 01:55:07.565037,2025-10-01,1,Wednesday,13,70,1
21ED18AA,ST0027,C00233,2025-04-05 18:12:07.565037,2025-04-05,18,Saturday,11,69,1
A070796B,ST0024,C01156,2025-10-10 23:25:07.565037,2025-10-10,23,Friday,2,83,1
BB26AF05,ST0072,C00191,2025-06-08 18:06:07.565037,2025-06-08,18,Sunday,3,65,1
C348A21E,ST0018,C00155,2025-06-18 07:47:07.565037,2025-06-18,7,Wednesday,9,73,1
CF5CE89A,ST0037,C00027,2025-10-15 21:59:07.565037,2025-10-15,21,Wednesday,4,81,1
5B733EB0,ST0067,C00261,2026-03-04 12:25:07.565037,2026-03-04,12,Wednesday,7,70,1
92A104F9,ST0023,C01112,2025-11-06 08:27:07.565037,2025-11-06,8,Thursday,9,71,1
A521AAF9,ST0082,C00772,2025-11-19 09:47:07.565037,2025-11-19,9,Wednesday,10,79,1
BF15AC2F,ST0073,C00755,2025-03-28 02:36:07.565037,2025-03-28,2,Friday,4,99,1
A48B4711,ST0073,C00440,2025-05-09 03:21:07.565037,2025-05-09,3,Friday,5,92,1
F86BE938,ST0056,C00921,2026-02-22 11:09:07.565037,2026-02-22,11,Sunday,12,82,1
DFC014D1,ST0037,C00420,2026-03-14 09:56:07.565037,2026-03-14,9,Saturday,2,65,1
35B5B16D,ST0039,C00409,2026-01-22 09:29:07.565037,2026-01-22,9,Thursday,9,96,1
82B54839,ST0058,C00133,2025-05-28 12:53:07.565037,2025-05-28,12,Wednesday,14,74,0
2E468FB1,ST0033,C00048,2025-11-27 03:02:07.565037,2025-11-27,3,Thursday,10,92,1
19B621C5,ST0024,C01196,2025-09-08 20:56:07.565037,2025-09-08,20,Monday,9,64,1
3CEE6346,ST0005,C00337,2025-05-16 23:48:07.565037,2025-05-16,23,Friday,5,97,1
0A936F84,ST0037,C00271,2026-03-14 02:11:07.565037,2026-03-14,2,Saturday,10,60,1
4CA80C2C,ST0020,C01456,2025-10-09 00:18:07.565037,2025-10-09,0,Thursday,8,69,1
822AB525,ST0003,C00656,2025-08-07 12:52:07.565037,2025-08-07,12,Thursday,5,60,0
CD07D48F,ST0057,C00734,2025-10-12 19:49:07.565037,2025-10-12,19,Sunday,9,66,1
CA50DE7F,ST0048,C00086,2025-06-09 23:58:07.565037,2025-06-09,23,Monday,8,65,1
FB10AC87,ST0064,C01282,2026-01-02 10:41:07.565037,2026-01-02,10,Friday,6,87,1
1659E8D2,ST0084,C00314,2025-08-25 22:44:07.565037,2025-08-25,22,Monday,7,95,1
B293F9D2,ST0058,C00321,2026-02-15 08:45:07.565037,2026-02-15,8,Sunday,10,100,1
0926BCD2,ST0067,C01205,2025-11-19 18:04:07.565037,2025-11-19,18,Wednesday,6,88,1
AF08A866,ST0055,C01360,2025-10-19 11:49:07.565037,2025-10-19,11,Sunday,7,85,1
058782D9,ST0049,C00947,2025-07-05 01:05:07.565037,2025-07-05,1,Saturday,4,78,1
E5E43FC5,ST0073,C00141,2025-05-20 09:39:07.565037,2025-05-20,9,Tuesday,9,78,0
3C2450B9,ST0004,C00210,2025-04-27 06:29:07.565037,2025-04-27,6,Sunday,6,72,1
34F5E3E7,ST0078,C00084,2026-02-28 08:21:07.565037,2026-02-28,8,Saturday,12,67,1
66E9E54F,ST0067,C00977,2025-05-19 17:59:07.565037,2025-05-19,17,Monday,7,63,1
087EF56E,ST0014,C01092,2026-01-16 05:15:07.565037,2026-01-16,5,Friday,9,83,1
DF1AF701,ST0015,C01456,2025-08-12 21:52:07.565037,2025-08-12,21,Tuesday,13,71,1
D767CF98,ST0066,C00932,2025-04-05 12:18:07.565037,2025-04-05,12,Saturday,11,94,1
4E8D3E69,ST0057,C00746,2025-06-25 02:21:07.565037,2025-06-25,2,Wednesday,4,82,1
2EDFB288,ST0030,C01496,2025-07-09 02:48:07.565037,2025-07-09,2,Wednesday,10,91,1
3EA1A4D6,ST0053,C00492,2025-07-24 00:28:07.565037,2025-07-24,0,Thursday,9,94,1
6C7F4FCD,ST0048,C00929,2025-08-12 06:16:07.565037,2025-08-12,6,Tuesday,7,63,1
39926A61,ST0020,C01348,2026-01-28 04:45:07.565037,2026-01-28,4,Wednesday,2,71,1
E5431D7D,ST0011,C00143,2025-07-09 11:49:07.565037,2025-07-09,11,Wednesday,8,94,1
A97A27D7,ST0001,C01230,2026-01-19 06:41:07.565037,2026-01-19,6,Monday,9,94,1
728A7662,ST0047,C01405,2025-12-03 00:21:07.565037,2025-12-03,0,Wednesday,6,81,1
69AEBFA2,ST0079,C00435,2025-04-13 02:28:07.565037,2025-04-13,2,Sunday,7,100,1
62A54861,ST0037,C00537,2025-09-03 05:42:07.565037,2025-09-03,5,Wednesday,9,80,1
CB2CD7EB,ST0078,C00254,2025-04-11 22:35:07.565037,2025-04-11,22,Friday,6,63,1
889246B7,ST0019,C00088,2025-12-17 22:58:07.565037,2025-12-17,22,Wednesday,11,86,1
78A48990,ST0058,C00307,2026-03-12 17:58:07.565037,2026-03-12,17,Thursday,2,81,1
9D30BC05,ST0084,C00878,2025-07-10 23:32:07.565037,2025-07-10,23,Thursday,9,69,1
14F20154,ST0025,C01066,2025-12-07 05:58:07.565037,2025-12-07,5,Sunday,9,86,1
151C5B63,ST0072,C00549,2025-06-08 11:47:07.565037,2025-06-08,11,Sunday,8,69,1
1F715963,ST0033,C01450,2026-01-02 12:02:07.565037,2026-01-02,12,Friday,8,98,1
10105F57,ST0037,C00541,2025-08-04 12:44:07.565037,2025-08-04,12,Monday,5,97,1
CE1644E1,ST0062,C00373,2025-06-29 05:26:07.565037,2025-06-29,5,Sunday,6,95,1
A4635DCF,ST0005,C01236,2025-08-21 18:45:07.565037,2025-08-21,18,Thursday,6,64,1
18DEA630,ST0016,C01017,2025-12-21 10:50:07.565037,2025-12-21,10,Sunday,5,77,1
01554F36,ST0058,C00779,2025-11-16 05:17:07.565037,2025-11-16,5,Sunday,9,76,1
23EEA0D6,ST0027,C00969,2025-12-15 06:46:07.565037,2025-12-15,6,Monday,5,93,1
718D263F,ST0006,C00128,2025-10-06 05:43:07.565037,2025-10-06,5,Monday,6,78,1
BE78C9F5,ST0077,C01418,2026-03-07 05:43:07.565037,2026-03-07,5,Saturday,11,63,1
1B14E297,ST0007,C00666,2025-03-28 21:58:07.565037,2025-03-28,21,Friday,6,64,1
9BA560A9,ST0014,C01146,2025-11-11 06:58:07.565037,2025-11-11,6,Tuesday,11,96,1
69C99C7B,ST0023,C00895,2025-08-06 01:16:07.565037,2025-08-06,1,Wednesday,9,88,1
AC9F195A,ST0058,C00807,2025-04-23 05:53:07.565037,2025-04-23,5,Wednesday,8,63,1
B36803C8,ST0016,C01227,2025-09-18 04:17:07.565037,2025-09-18,4,Thursday,9,62,1
7EC3E688,ST0028,C01171,2025-08-03 10:01:07.565037,2025-08-03,10,Sunday,5,100,1
85F9F88F,ST0056,C00871,2025-10-20 04:13:07.565037,2025-10-20,4,Monday,4,88,1
35C231DF,ST0019,C01058,2025-07-14 23:46:07.565037,2025-07-14,23,Monday,9,76,1
C9B0B6C0,ST0016,C00659,2025-04-03 01:55:07.565037,2025-04-03,1,Thursday,5,68,1
1A356398,ST0031,C00669,2025-06-19 08:33:07.565037,2025-06-19,8,Thursday,13,95,1
56FF38FD,ST0078,C00434,2025-09-05 03:23:07.565037,2025-09-05,3,Friday,6,62,0
5B18AA89,ST0053,C00700,2026-03-14 10:41:07.565037,2026-03-14,10,Saturday,10,66,1
5BEF784F,ST0085,C01303,2025-11-20 22:24:07.565037,2025-11-20,22,Thursday,8,92,1
410D8F2A,ST0037,C00288,2025-11-10 21:17:07.565037,2025-11-10,21,Monday,2,73,1
460EB12F,ST0006,C00384,2025-07-06 02:25:07.565037,2025-07-06,2,Sunday,7,60,1
AD5DF748,ST0015,C01456,2025-09-26 05:24:07.565037,2025-09-26,5,Friday,12,86,1
D09A90DD,ST0004,C00694,2025-06-14 18:21:07.565037,2025-06-14,18,Saturday,10,89,1
7FED13E2,ST0006,C01476,2025-06-06 10:09:07.565037,2025-06-06,10,Friday,9,97,1
0A29551B,ST0049,C00312,2025-12-21 08:29:07.565037,2025-12-21,8,Sunday,6,73,1
800D477A,ST0072,C01322,2025-03-20 21:11:07.565037,2025-03-20,21,Thursday,16,81,1
EE47562B,ST0084,C00992,2026-03-12 08:49:07.565037,2026-03-12,8,Thursday,6,67,1
460553B9,ST0078,C01487,2025-04-20 08:54:07.565037,2025-04-20,8,Sunday,11,88,1
C55279C7,ST0013,C00432,2025-06-06 09:00:07.565037,2025-06-06,9,Friday,5,65,1
DDBCD198,ST0037,C00948,2025-05-21 00:42:07.565037,2025-05-21,0,Wednesday,7,94,0
EAA4CCFD,ST0003,C01272,2025-05-13 00:25:07.565037,2025-05-13,0,Tuesday,14,79,1
EB49B50E,ST0007,C01118,2025-11-17 22:43:07.565037,2025-11-17,22,Monday,12,94,1
3A776F9A,ST0078,C00529,2025-03-23 00:05:07.565037,2025-03-23,0,Sunday,6,94,1
88AF9FBA,ST0019,C00556,2025-10-29 04:16:07.565037,2025-10-29,4,Wednesday,5,97,1
DC534E27,ST0025,C00453,2026-01-25 21:11:07.565037,2026-01-25,21,Sunday,3,66,1
463C671B,ST0039,C00984,2025-03-26 19:16:07.565037,2025-03-26,19,Wednesday,10,93,1
7F498085,ST0007,C00756,2025-07-03 20:55:07.565037,2025-07-03,20,Thursday,9,63,1
102BAA86,ST0081,C00539,2025-12-24 07:26:07.565037,2025-12-24,7,Wednesday,9,100,1
9B43B07B,ST0073,C00198,2025-03-27 21:35:07.565037,2025-03-27,21,Thursday,3,86,1
31426566,ST0033,C01335,2025-11-07 03:52:07.565037,2025-11-07,3,Friday,7,92,1
2F673D95,ST0062,C01032,2025-03-27 09:45:07.565037,2025-03-27,9,Thursday,5,92,1
030EECB8,ST0047,C00347,2025-10-13 08:43:07.565037,2025-10-13,8,Monday,3,63,1
23DF6902,ST0043,C00793,2026-01-18 00:29:07.565037,2026-01-18,0,Sunday,9,98,1
7E051151,ST0080,C00008,2026-02-22 10:37:07.565037,2026-02-22,10,Sunday,10,83,1
3360CD9D,ST0039,C00609,2025-09-07 02:53:07.565037,2025-09-07,2,Sunday,6,96,1
0C9A50B9,ST0082,C01280,2026-01-09 18:38:07.565037,2026-01-09,18,Friday,5,77,1
3231D4FC,ST0076,C00479,2025-11-18 04:11:07.565037,2025-11-18,4,Tuesday,6,90,1
364F322E,ST0047,C00650,2025-11-12 09:53:07.565037,2025-11-12,9,Wednesday,6,81,1
F0600A36,ST0019,C01189,2026-03-09 04:36:07.565037,2026-03-09,4,Monday,5,95,1
E1E997F3,ST0006,C01053,2025-06-21 04:04:07.565037,2025-06-21,4,Saturday,6,94,1
2CB1013F,ST0039,C00196,2025-04-04 23:14:07.565037,2025-04-04,23,Friday,10,72,1
1A865907,ST0024,C00892,2025-08-02 01:59:07.565037,2025-08-02,1,Saturday,10,65,1
DBD542F3,ST0057,C01240,2025-10-01 00:26:07.565037,2025-10-01,0,Wednesday,3,88,1
4A7DE11D,ST0017,C00040,2025-04-17 02:57:07.565037,2025-04-17,2,Thursday,9,80,1
E11FFA3C,ST0004,C00027,2025-10-24 23:26:07.565037,2025-10-24,23,Friday,5,64,1
BDDB4349,ST0041,C01489,2025-12-27 11:32:07.565037,2025-12-27,11,Saturday,3,84,1
42D89A8E,ST0056,C01459,2025-04-29 23:13:07.565037,2025-04-29,23,Tuesday,5,72,1
27CA2851,ST0005,C00505,2026-02-04 22:04:07.565037,2026-02-04,22,Wednesday,2,90,1
901E65FB,ST0011,C00142,2025-12-05 04:05:07.565037,2025-12-05,4,Friday,6,71,1
60D2328F,ST0018,C00496,2026-03-12 18:29:07.565037,2026-03-12,18,Thursday,7,61,1
D4D9E1C5,ST0027,C00950,2026-02-24 02:30:07.565037,2026-02-24,2,Tuesday,2,73,1
84391E44,ST0024,C00535,2026-03-06 18:24:07.565037,2026-03-06,18,Friday,10,67,0
3E61C878,ST0003,C00640,2025-10-21 06:12:07.565037,2025-10-21,6,Tuesday,5,93,1
29925D98,ST0049,C01079,2025-09-08 07:49:07.565037,2025-09-08,7,Monday,4,64,1
